id,name,url_key,price,description,image
66543297,KÉO TỈA TÓC CHUYÊN DỤNG ,keo-tia-toc-chuyen-dung-p66543297,370000,"Với kiểu lưỡi răng cưa và kiểu dáng khoa học cùng quai cầm theo kiểu vênh rất thông minh chắc chắn sẽ đem lại hiệu quả sử dụng cao, đặc biệt cho bạn tư thế thoải mái nhất khi sử dụng kéo tỉa tóc. Lưỡi kéo được thiết kế dạng răng cưa rất tỉ mỉ có độ bóng và độ sắc nét cao mang đến hiệu quả cao khi tạo cắt tỉa kiểu tóc đa dạng hơn. Chất liệu cao cấp bền bỉ: được sản xuất từ loại thép không gỉ. Sử dụng công nghệ sản xuất hiện đại qua việc lựa chọn chất liệu rất kỹ càng sao cho sản phẩm được cứng cáp có độ bền lâu dài. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
35733016,KÉO CẮT TÓC LS 1-550-03,keo-cat-toc-ls-1-550-03-p35733016,1850000,"Giới thiệu sản phẩm kéo cắt tóc LS: 1-550-03:Sản phẩm 1-550-03 là dòng kéo cắt cổ điển, kích thước dài 5.5 in. Kiểu quai offset, là kiểu quai mà độ dài của quai của lưỡi cố định và lưỡi chuyển động khác nhau, kiểu quai này dễ phù hợp với tay của người sử dụng hơn. Quai offset khi cắt cổ tay, khửu tay và vai sẽ ít bị mỏi hơn với việc đóng và mở kéo. Sản phẩm này với kiểu lưỡi thẳng phù hợp với cắt chi tiết bằng mũi (chopping cut) cần độ chính xác cao và những đường cắt thẳng (blunt cut). Nó đặc biệt phù hợp với những người thường dùng kỹ thuật cắt đứt (blunt cut) nên nó rất thích hợp với các bạn theo trường phái Vidal Sassoon.Sản phẩm 1-550-03 được sản xuất từ loại thép chuyên dùng (VG1) để sản xuất kéo cắt tóc, dao, kiếm và các loại dụng cụ cắt khác sau khi nhiệt luyện độ cứng của sản phẩm lên đến 60 HRC, giúp cho kéo LS 1-550-03 sắc hơn và có tuổi thọ cao hơn các loại sản phẩm thông thường khác. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
116470332,"Cữ tông đơ 1,5mm",cu-tong-do-1-5mm-p116470332,40000,"cữ nhựa cao cấp 1.5mm mỏng nhất chất liệu nhựa ABS cao cấp rất bền và khó gẫy sử dụng cho các dòng tông đơ như wahl .kemei . Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
191296466,Tông đơ cắt tóc chuyên nghiệp Codos CHC 961 chính hãng,tong-do-cat-toc-chuyen-nghiep-codos-chc-961-chinh-hang-p191296466,850000,"TÔNG ĐƠ CẮT TÓC CHUYÊN NGHIỆP CODOS CHC-961 Hiện nay với những Salon làm tóc Nam chuyên nghiệp thì không khó để bắt gặp chiếc Tông đơ cắt tóc chuyên nghiệp Codos CHC-961 này. Không những với kiểu dáng tao nhã mà máy còn có động cơ vô cùng mạnh mẽ, thích hợp cho những bạn muốn sáng tạo, làm những kiểu tóc thật đẹp cho mọi người. Nguyễn AnhGia Thạnh Cát Minh Phù Cát Bình Định Đặc điểm nổi bật: – Tông đơ cắt tóc chuyên nghiệp Codos CHC-961 kiểu dáng sang trọng, độ bền cao, máy chạy cực êm, lưỡi sứ sắc bén. – Máy có hệ thống tăng cường tốc độ TUBO nhanh hơn, khỏe hơn 20% – Động cơ có bộ phận giảm ồn, máy chạy êm ái, ổn định. – Sử dụng pin đời mới nhất Lithium Ion, Polymer và có sạc cốc thuận tiện. – Lưỡi dao cắt bằng thép không gỉ tráng một lớp titan ( độ bền cao ). – Thiết kế tiên tiến với màn hình màu LCD báo tốc độ, thời lượng còn lại của pin, thời gian tra dầu. – Có thể dùng điện trực tiếp khi cần thiết : nguồn 2,4v nên rất an toàn. – Có lược căn độ dài tóc : 1 gá 3 – 6mm, 1 gá 9 – 12mm vừa có thể dùng có người lớn và trẻ em. – Công tắc thuận tiện cho cắt tóc bằng cả hai tay. – Sản phẩm còn có đầu thay và 1 chổi lông nhỏ giúp dễ dàng vệ sinh máy. – Phụ kiện kèm theoBộ sản phẩm gồm: 1 tông đơ Codos CHC-961, 1 chổi lông nhỏ giúp dễ dàng vệ sinh máy, 1 chai dầu bôi trơn máy, 1 cục sạc, 1 lược 3/6mm, 1 lược 9/12mm. – Bảo hành: 18 tháng. ( Bảo hành kỹ thuật động cơ máy ). Với Tông đơ cắt tóc chuyên nghiệp Codos CHC-961, bạn dễ dàng tạo kiểu tóc một cách đơn giản, sử dụng cho người lớn và trẻ nhỏ một cách an toàn Chú ý khi sử dụng: Trước khi sử dụng nên tra dầu bôi trơn vào đầu lưỡi thì khi cắt sẽ bén hơn và máy chạy êm hơn. Mỗi khi sử dụng xong cần vệ sinh tông đơ sạch sẽ và bảo quản nơi khô ráo.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
109854093,"MÁY CẠO LÔNG NÁCH,TOÀN THÂN KEMEI 1012 HÀNG CHÍNH HÃNG",may-cao-long-nach-toan-than-kemei-1012-hang-chinh-hang-p109854093,88900,"- Sản phẩm rất dễ sử dụng,thao tác nhanh trên da,hạn chế gây mẫn cảm cho da. - Với cơ chế hoạt động xoay tròn không sử dụng lưỡi dao sẽ thu hút các sợi lông giống như nam châm và giảm thiểu tối đa sự đau rát. - Đảm bảo an toàn tuyệt đối cho người sử dụng. - Sản phẩm tẩy nhanh tất cả các lông nách,lông tơ trên toàn cơ thể một cách dễ dàng mà không cần đến gương. - Sản phẩm không sử dụng lưỡi dao,cơ chế hoạt động xoay tròn của kemei 1012 sẽ thu hút các sợi lông tơ giống như nam châm. - Nhẹ nhàng lấy đi cả phần thân lông, chân lông và ngăn chúng mọc trở lại sau nhiều tuần. - Máy chỉ dùng 1 viên pin AA có thể dùng tới 3 tháng ( Máy không gồm pin ) THÔNG TIN SẢN PHẨM : - Kích thước : 12 x 3,5 cm - Chất liệu : Nhựa ABS ( an toàn khi sử dụng ) - Màu sắc : Hồng - Sử dụng pin : 1 viên pin 1xAA ( Không bao gồm pin ) - Trọng lượng : 200gr - Xuất xứ : Trung Quốc HƯỚNG DẪN SỬ DỤNG : B1 : Mở nắp bảo vệ ra khỏi đầu máy. B2 : Lắp 1 viên pin 1xAA vào máy. B3 : Đưa đầu máy nhổ vào khu vực cần tẩy lông và thực hiện việc tẩy lông. NHỮNG ĐIỀU CẦN LƯU Ý : - Không được sử dụng máy tẩy lông khi tay đang ẩm ướt. - Không dùng cho tóc, lông mày, lông - Tránh xa tầm tay trẻ em. - Tiếp đó đặt máy và các bộ phận khác vào hộp hoặc túi đựng máy. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
109198337,"Tông đơ Lưỡi kép Barber Chuyên Fade Bảbershop, Tông đơ cắt tóc nam cao cấp",tong-do-luoi-kep-barber-chuyen-fade-babershop-tong-do-cat-toc-nam-cao-cap-p109198337,255000,"Tông đơ Lưỡi kép Barber Chuyên Fade Barbershop - Lưỡi Kép - Động cơ 13W - Phụ liện đi kèm 6 cữ 1,5mm ; 3mm, 4,5mm, 6mm, 9mm, 12mm - Chuyên cắt fade barber tóc nam Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
197590507,"HỘP ĐỰNG , BAO ĐỰNG DÀNH CHO MÁY CẠO RÂU BRAUN, PHILIPs KÈM CẢ ĐỰNG SẠC 2 IN 1 CAO CẤP",hop-dung-may-cao-rau-braun-philips-kem-ca-dung-sac-2-in-1-cao-cap-p197590507,260000,"HỘP ĐỰNG DÀNH CHO MÁY CẠO RÂU BRAUNs , PHILIP KÈM CẢ ĐỰNG SẠC 2 IN 1 CAO CẤP Hộp đựng dành cho máy cạo râu BRAUNs Được làm bằng vật liệu EVA cao cấp, chống va đập, Chống thấm nước, chống trượt, chống bụi bảo vệ Máy cạo râu của bạn khỏi vết lõm và trầy xước khi va chạm, Cung cấp khả năng bảo vệ toàn diện. Hộp này thiết kế hai lớp bên trong, có thể bỏ vào dao cạo và dụng cụ sạc. VỚi bao đựng dành cho máy cạo râu BRAUNs này bạn có thể cất gọn gàng tất cả máy, củ sạc, Kích thước toàn phần: 19cm * 9cm * 9cm Kích thước bên trong: 17,5cm * 7cm * 7cm Phù hợp với: 3 Dòng: 320s, 330s, 340s, 350cc, 370cc, 390cc, 3020s, 3040s, 3050cc, 3080s, 3090cc 5 Dòng: 530s, 550cc, 590cc, 5030s, 5040s, 5090cc 7 Dòng: 720s, 740s, 750cc, 760cc, 790cc CT2s, CT2cc, CT4s, CT4cc, CT5CC, CT6CC WF1s, WF2s, 9 dòng : 9090cc / 9050cc / 9030cc / 9095cc. BẠn cũng có thể sử dụng để đựng 1 số máy cạo râu khác với kích thước tương tự Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
75702670,Nắp ốp trong cho tông đơ magic,nap-op-trong-cho-tong-do-magic-p75702670,150000,"Nắp ốp trong cho tông đơ magic dùng để thay vỏ tông đơ magic . Phần nắp trong suốt bạn có thể nhìn thấy phần motor hoạt động bên trongGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
170335907,Bộ Dao Cạo râu Cho Nam Kèm 36 Lưỡi Dao Cạo Cùng 1 Lọ Kem,bo-dao-cao-rau-cho-nam-kem-36-luoi-dao-cao-cung-1-lo-kem-p170335907,142000,"Bộ Dao Cạo râu Cho Nam Kèm 36 Lưỡi Dao Cạo Cùng 1 Lọ Kem ============================= Combo bao gồm: 1 túi có chống sốc bên trong có: 1 thân dao để gắn lưỡi, 36 lưỡi dao, 1 tuýp giúp cạo râu cho dễ - Dao cạo râu có đầu lưỡi dao di động, tự động điều chỉnh theo đường cong khuôn mặt, giúp việc cạo râu an toàn hơn. - Lưỡi dao cạo râu với đầu thon gọn, có thể cạo sát ở tất cả các vùng trên khuôn mặt. - Với thiết kế lưỡi kép thông minh, mang lại sự êm ái cho làn da của bạn mà không cần kem cạo. - Mỗi vỉ dao cạo đều có một nắp đựng nhựa , đảm bảo vệ sinh và an toàn khi chưa sử dụng. - Cạo sạch triệt để râu, lưỡi cạo cực sắc, cạo ngọt ,mịn. ƯU ĐIỂM: - Sản phẩm chất lượng cao - Lưỡi kép sắc hơn , an toàn hơn . Không phải miết đi , miết lại nhiều lần, không bị rát da , chảy máu khi dùng như những sản phẩm cùng loại khác . - Tiết kiệm chi phí + Hiệu quả cao : 1 dao có thể dùng từ 20 - 30 lần + Thị trường bán lẻ 10k/ lưỡi dao, tại đây mua 1 lần dùng cả gia đình thoải mái không chung đụng nhau * Shop nhập trực tiếp từ nhà máy sản xuất, không qua trung gian nên chi phí rẻ, phù hợp túi tiền của mọi nhà Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
109198430,Tông đơ cắt tóc chuyên nghiệp dành cho nam Kemei 1949,tong-do-cat-toc-chuyen-nghiep-danh-cho-nam-kemei-1949-p109198430,519000,"Thời gian giao hàng dự kiến cho sản phẩm này là từ 7-9 ngày Dành cho: Nam/nữ/trẻ em Loại nguồn: Có thể sạc lại Sử dụng: Mặt, râu, ria mép, thợ cắt tóc. Điện áp: 100-240V Thời gian sạc: 2,5 giờ Thời gian hoạt động: 180 phút Mẫu sản phẩm: KM-1949 Động cơ: Rất mạnh Màu sắc: Bạc Chất liệu: ABS Pin: 1400 mAh Đặc điểm: Pin lithium 1400 mAh Sạc nhanh và năng lượng mạnh Gói hàng bao gồm: 1 x Tông tơ cắt tóc 1 x Vỏ bảo vệ 1 x Bộ sạc 1 x Bàn chải làm sạch 1 x Hướng dẫn sử dụng 1 x Hộp đựng Sản phẩm của chúng tôi đi kèm với cáp USB, bạn có thể sử dụng đầu sạc của điện thoại hoặc sạc bằng pin dự phòng, máy tính, Dầu bôi trơn là sản phẩm dạng lỏng, thuộc về hàng hóa lậu, hãng hàng không và hải quan không chấp nhận quá cảnh, xin lưu ý! Cảm ơn bạn đã hiểu điều này, chúc bạn có được một ngày tốt đẹp. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
214402487,"Pin Ni-MH 1.2V, 2000mAh dành  cho máy cạo râu mã JM01",pin-ni-mh-1-2v-850mah-dung-cho-may-cao-rau-philips-p214402487,160000,"Pin Ni-MH 1.2V, 850mAh dành cho máy cạo râu Pin Ni-MH 1.2V, 850mAh dành cho máy cạo râu - Pin Ni-MH 1.2V, 850mAh dùng cho các mã sau: RQ360, RQ361, RQ311, YS523, YS526, YS527, YS524, S1010, S1020, S1050, S1060, S1000, S8082, S5090, S5095, S5210, S5211, S5230, S560, S561, S5000, S5050, S5070, S5080, S5079, S5082, S509, S510, S331, HQ888, AT610, AT620, AT611...Thông số kỹ thuật sản phẩm:- Loại Pin: Ni-MH- Điện áp: 1.2V- Dung lượng pin: 850mAh- Kích thước: 10*43mm - Trọng lượng: 15g* Lưu ý: Trước khi mua hàng, khách hàng kiểm tra máy cạo râu là loại 1 viên hay hai viên pin Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
139141487,Tông đơ JICHEN sạc điện siêu tiện dụng,tong-do-jichen-sac-dien-sieu-tien-dung-p139141487,129000,"️TÔNG ĐƠ JICHEN sẵn, đã mua về cắt thử cho cu em An toàn cho da dầu Cách sử dụng dễ dàng Dung lượng pin lớn Bộ sản phẩm bao gồm: 1 tông đơ cắt tóc, 1 dây sạc điện, 1 chai dầu máy, 3 lược căn độ dài tóc, 1 lược, 1 chổi vệ sinh máy, Màu sắc: Màu đỏ phối đen Kích thước: Tông đơ: 17.5 x 4.5cm; Dây sạc: 80cm Nguồn điện: 220V – 50Hz Công suất: 8W Thay vì mỗi tháng phải mất một khoản chi phí kha kha để đến tiệm và làm những kiểu tóc không ưng ý, tại sao không sử dụng bộ tông đơ cắt tóc Jichen kèm kéo cắt, kéo tỉa để tạo những kiểu tóc đẹp ngay tại nhà? Sản phẩm được làm bằng chất liệu nhựa nguyên khối và thép không gỉ mang lại độ bền đẹp và an toàn trong suốt quá trình sử dụng. Đặc biệt, thân tông đơ có phần thon gọn ở phía đuôi, phần tay cầm vừa vặn và công tắc dạng gạt được đặt ngay phía bên trái của máy cho thao tác nhanh chóng và dễ dàng. Tông đơ cắt tóc Jichen JC-0817 cao cấp là sản phẩm cắt tóc chuyên dụng giúp bạn có thể dễ dàng tạo những kiểu tóc đẹp cho những người thân trong gia đình của mình một cách dễ dàng. Sản phẩm có những ưu điểm nổi bật như vận hành êm ái, nhỏ gọn, dễ dàng sử dụng và đặc biệt là cực kỳ an toàn và có thể vệ sinh máy một cách dễ dàng sau khi sử dụng. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
170748371,Tông đơ cắt tóc gia đình Jichen 0817 tặng 4 cữ an toàn + lược nhựa cứng,tong-do-cat-toc-gia-dinh-jichen-0817-tang-4-cu-an-toan-luoc-nhua-cung-p170748371,185000,"Tông đơ cắt tóc chính hãng JICHEN khuyến mại Tăng đơ cắt tóc cao cấp JICHEN Thông số kỹ thuật tông đơ Jichen JC-0817 Tên máy: Jichen JC-0817 Màu sắc: xanh pha bạc hoặc đỏ pha bạc Thương hiệu: Jichen Nơi sản xuất: Hồng Kông Chất liệu:Kích cỡ thân máy (D x R x C): 17.5 x 4.5 x 4 cm Vỏ máy: nhựa cao cấp Lưỡi: thép không gỉ Kích thước bộ sản phẩm (D x R x C): 20 x 12 x 5 cm Khối lượng toàn bộ gói hàng: 300 gram Loại máy: tông đơ không dây Nguồn điện đầu vào: 220-240V, 50/60Hz Công suất máy: 3W Loại pin: Ni-Mh Thời gian sạc đầy: khoảng 5 tiếng Thời gian sử dụng không dây: 40 phút Bộ sản phẩm bao gồm: 1 máy Jichen JC-0817 + 1 lọ dầu bôi trơn lưỡi + 1 chổi vệ sinh máy + 1 dây sạc pin + 4 cữ lược căn chỉnh độ dài tóc cắt + 1 lược chải tóc bằng nhựa cứng. Đặc điểm nổi bật Không để máy bị cạn kiệt pin Tuyệt đối không sử dụng máy khi đang sạc Vệ sinh máy bằng chổi và dầu ngay sau mỗi lần sử dụng Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
116470471,Lưỡi Tông Đơ  T6/T8/T9/958/959/930/960/961/968/916/918/919,luoi-tong-do-t6-t8-t9-958-959-930-960-961-968-916-918-919-p116470471,250000,"Áp dụng cho tông đơ: CHC-958/CHC-959/CHC-930/CHC-960/CHC-961/T6. Chất liệu: lưỡi cố định từ titanium, lưỡi di chuyển làm từ gốm cao cấp. Số răng: 28 răng Kích thước: 4 x 4 (cm ) Trọng lượng: 100gGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
197600640,"Máy cạo râu hai lưỡi Lingke LK118,nhỏ gọn tiện lợi sạc USB có thể mang đi mọi lúc mọi nơi",may-cao-rau-hai-luoi-lingke-lk118-nho-gon-tien-loi-sac-usb-co-the-mang-di-moi-luc-moi-noi-p197600640,110000,"Máy cạo râu hai lưỡi Lingke LK118- BẢO HÀNH 6 THÁNG + Đặc điểm nổi bật - 2 đầu lưỡi tự làm sắc - Khi dùng máy không sợ bi rát, xước da mặt - Công nghệ tự làm sắc lưỡi giúp cho quá trình sử dụng lâu dài - Cổng sạc USB tiện dụng có thể sạc ở bất kì đâu - Sạc USB, nhỏ gọn dễ cầm theo + Thông số kỹ thuật: - Chất liệu: Nhựa ABS - Điện áp: 220V - Công suất: 3W - Kích thước sản phẩm: 10.5 * 4 * 11.5 CM (bao gồm hộp) - Trọng lượng sản phẩm: 135g - Đóng gói: Hộp - Công dụng: Cạo râu, tỉa lông mũi, tỉa tóc mai cho nam giới - Thời gian sạc: sạc 8 tiếng - Thời gian sử dụng: liên tục 60 phút +Bộ sản phẩm bao gồm: - Máy cạo râu điện x 1 - Dây nguồn USB x 1 Hướng dẫn sử dụng x 1 -HƯỚNG DẪN SỬ DỤNG MÁY CẠO RÂU LK188 1. Di chuyển phần đầu cạo của máy cạo râu nhanh và sát trên da theo vòng tròn 2. Để có sản phẩm sử dụng lâu dài thì sau mỗi lần dùng nên vệ sinh bằng chổi hoặc trực tiếp bằng nước. 3. Khi vệ sinh mát mở phần đầu lưỡi ra xả trực tiếp nước vào để vệ sinh, vệ sinh xong thao đầu máy ra để khô cho những lần dùng tiếp theo. + CHÍNH SÁCH BẢO HÀNH - Bảo hành 6 tháng - Lỗi 1 đổi 1 trong 7 ngày đầu ️ Hình ảnh Sản phẩm do shop tự chụp, có video thực tế tại shop. - Cam kết 100% hoàn tiền nếu khách hàng không vừa ý bất kể lý do gì. Do vậy, khách hàng có thể an tâm mua hàng, mọi thắc mắc xin hãy nhắn tin cho chúng tôi để được hỗ trợ nhanh nhất có thể. - Hỗ trợ đổi hàng nhanh chóng - thuận tiện. - Hoàn tiền nếu sản phẩm không giống hình ảnh + Địa chỉ: Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
208234838,Tông đơ cắt tóc cho bé nhãn hiệu Philips HC1088 Bảo hành chính hãng 24 tháng-hàng chính hãng,tong-do-cat-toc-cho-be-nhan-hieu-philips-hc1088-bao-hanh-chinh-hang-24-thang-hang-chinh-hang-p208234838,811000,"Tông đơ cắt tóc cho bé nhãn hiệu Philips HC1088 Bảo hành chính hãng 24 tháng-hàng chính hãng Philips là thương hiệu thuộc Tập đoàn Điện tử Hoàng gia Philips được thành lập năm 1891 tại Amsterdam - Hà Lan. Đây là công ty hàng đầu thế giới chuyên sản xuất và phân phối các sản phẩm thuộc ngành chăm sóc y tế, chiếu sáng, đặc biệt là ngành điện gia dụng và điện tử tiêu dùng, với hệ thống cửa hàng, nhà máy tại hơn 150 quốc gia cùng hàng trăm ngàn lao động. Đặc biệt Philips nổi tiếng sản xuất tông đơ điện và máy cạo râu với chất lượng rất tốt. Giới thiệu tông đơ cắt tóc cho bé nhãn hiệu Philips HC1088- Lưỡi cắt được làm từ gốm Ceramic cao cấp không gỉ có độ bền và độ sắc bén tốt để cắt tốt nhất, không bị sứt mẻ- Động cơ vẫn hoạt động manh mẽ, không gây tiếng ồn ngay cả khi bé đang ngủ, cắt nhanh không làm gãy tóc- Thiết kế gọn nhẹ có thể mang theo bất cứ đâu, dễ sử dụng- Cữ lược của tông đơ cho phép bạn cắt tóc ở chiều dài từ 1mm – 12 mm - Đầu cắt và lược có thiết kế lượn tròn, lướt nhẹ nhàng trên da, giúp tạo nên sự thoải mái mỗi lần cắt tóc, thân thiện với tóc của trẻ em.- Động cơ chạy cực êm, lưỡi cắt chuyên biệt có các đầu cắt lượn tròn, lược tỉa nhiều độ dài khác nhau - Tiêu chuẩn chống nước IPX7Thông số kỹ thuật sản phẩm- Đầu cắt: Lưỡi ceraramic- Phạm vi cài đặt độ dài: Từ 1 đến 12 mm- Màn hình: Chỉ báo 1 LED- Chỉ báo trên màn hình: Đèn báo pin hiển thị khi máy đang sạc, pin đầy hoặc yếu- Điện áp tự động: 100-240 V- Kiểu pin: NiMH - Công suất: 2W- Thời gian sạc: 8 giờ- Thời sử dụng: 45 phút - Độ ồn: 55dB- Kích thước sản phẩm: 197*161*60- Trọng lượng: 0.45kg- Bộ sản phẩm bao gồm: Thân máy, 3 cữ lược, sạc adapter, chổi và 1 lọ dầu bôi trơn Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
21585124,Máy cạo râu cao cấp AZ03,may-cao-rau-cao-cap-az03-p21585124,199000,"Máy cạo râu có thiết kế nhỏ gọn cầm chắc tay, cho bạn dễ dàng sử dụng và tiện lợi hơn khi mang theo bên mình. Máy cạo râu tiện lợi hơn cho bạn với khả năng vận hành bằng pin, bạn có thể sử dụng trong vòng 8 h. Dễ dàng và thuận tiện hơn khi mang ra ngoài hay công tác, du lịch,… Máy cạo râu có lưỡi dao cạo tự làm sắc và có độ bền cao, sử dụng liên tục trong thời gian dài, khi còn có lưỡi dao thay thế. Bạn có thể yên tâm sử dụng trong thời gian dài mà không cần lo lắng về việc mua mới hay thay mới. Để vệ sinh máy tạo kiểu râu, bạn chỉ cần tháo phần đầu ra và sửa sạch dưới vòi nước rất dễ dàng.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",[]
